upi_id,alpha_count,digit_count,special_count,total_length,username_length,has_at,domain_valid,has_multiple_at,suspicious_word,lottery_word,repeat_chars,is_impersonation,digit_ratio,alpha_ratio,entropy_score,starts_with_digit,sequential_digits,symbol_count,random_string,report_count,label
meera443@hdfc,5,3,0,13,8,1,1,0,0,0,0,0,0.2308,0.3846,2.5,0,0,0,0,9,0
sneha437@ibl,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,3.0,0,0,0,0,6,0
rahul216@sbi,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,3.0,0,0,0,0,2,0
amit635@hdfc,4,3,0,12,7,1,1,0,0,0,0,0,0.25,0.3333,2.8074,0,0,0,0,5,0
kiranxyz@okhdfcbank,8,0,0,19,8,1,1,0,1,0,0,0,0.0,0.4211,3.0,0,0,0,0,45,1
ankit167@sbi,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,3.0,0,0,0,0,10,0
paytm959user@paytm,9,3,0,18,12,1,1,0,0,0,0,1,0.1667,0.5,3.4183,0,0,0,0,5,0
neha397@hdfc,4,3,0,12,7,1,1,0,0,0,0,0,0.25,0.3333,2.8074,0,0,0,0,0,0
manoj836@axis,5,3,0,13,8,1,1,0,0,0,0,0,0.2308,0.3846,3.0,0,0,0,0,0,0
neha574@hdfc,4,3,0,12,7,1,1,0,0,0,0,0,0.25,0.3333,2.8074,0,0,0,0,9,0
rohit154@ybl,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,3.0,0,0,0,0,8,0
winner131@ybl,6,3,0,13,9,1,1,0,0,1,0,0,0.2308,0.4615,2.7255,0,0,0,0,44,1
raj123@paytm,3,3,0,12,6,1,1,0,0,0,0,0,0.25,0.25,2.585,0,1,0,0,40,1
cash278@axis,4,3,0,12,7,1,1,0,0,1,0,0,0.25,0.3333,2.8074,0,0,0,0,55,1
divya889@sbi,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,2.75,0,0,0,0,3,0
gift753@icici,4,3,0,13,7,1,1,0,0,1,0,0,0.2308,0.3077,2.8074,0,0,0,0,34,1
win995@paytm,3,3,0,12,6,1,1,0,0,1,0,0,0.25,0.25,2.2516,0,0,0,0,10,0
gift683@axis,4,3,0,12,7,1,1,0,0,1,0,0,0.25,0.3333,2.8074,0,0,0,0,57,1
nisha525@sbi,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,2.75,0,0,0,0,34,1
priya$$$@okhdfcbank,5,0,3,19,8,1,1,0,0,0,1,0,0.0,0.2632,2.4056,0,0,3,0,34,1
shankar570@ibl,7,3,0,14,10,1,1,0,0,0,0,0,0.2143,0.5,3.1219,0,0,0,0,10,0
priya787@hdfc,5,3,0,13,8,1,1,0,0,0,0,0,0.2308,0.3846,2.75,0,0,0,0,1,0
kavita525@ibl,6,3,0,13,9,1,1,0,0,0,0,0,0.2308,0.4615,2.7255,0,0,0,0,9,0
cash814@ybl,4,3,0,11,7,1,1,0,0,1,0,0,0.2727,0.3636,2.8074,0,0,0,0,21,1
priya958@axis,5,3,0,13,8,1,1,0,0,0,0,0,0.2308,0.3846,3.0,0,0,0,0,9,0
amit408@hdfc,4,3,0,12,7,1,1,0,0,0,0,0,0.25,0.3333,2.8074,0,0,0,0,4,0
789ankit@axis,5,3,0,13,8,1,1,0,0,0,0,0,0.2308,0.3846,3.0,1,1,0,0,9,0
shankar$$$@sbi,7,0,3,14,10,1,1,0,0,0,1,0,0.0,0.5,2.6464,0,0,3,0,41,1
raj!!!@hdfc,3,0,3,11,6,1,1,0,0,0,1,0,0.0,0.2727,1.7925,0,0,3,0,49,1
sachin285@sbi,6,3,0,13,9,1,1,0,0,0,0,0,0.2308,0.4615,3.1699,0,0,0,0,3,0
wwww852@gmail,4,3,0,13,7,1,0,0,0,0,1,0,0.2308,0.3077,1.6645,0,0,0,0,57,1
123kavita@ibl,6,3,0,13,9,1,1,0,0,0,0,0,0.2308,0.4615,2.9477,1,1,0,0,38,1
amit669@sbi,4,3,0,11,7,1,1,0,0,0,0,0,0.2727,0.3636,2.5216,0,0,0,0,6,0
rohit7087@icici,5,4,0,15,9,1,1,0,0,0,0,0,0.2667,0.3333,2.9477,0,0,0,0,7,0
manoj506@hdfc,5,3,0,13,8,1,1,0,0,0,0,0,0.2308,0.3846,3.0,0,0,0,0,2,0
ajay254@hdfc,4,3,0,12,7,1,1,0,0,0,0,0,0.25,0.3333,2.5216,0,0,0,0,3,0
amit11@sbi,4,2,0,10,6,1,1,0,0,0,0,0,0.2,0.4,2.2516,0,0,0,0,0,0
nisha536@axis,5,3,0,13,8,1,1,0,0,0,0,0,0.2308,0.3846,3.0,0,0,0,0,4,0
bonus178@okhdfcbank,5,3,0,19,8,1,1,0,0,1,0,0,0.1579,0.2632,3.0,0,0,0,0,95,1
amit663@ibl,4,3,0,11,7,1,1,0,0,0,0,0,0.2727,0.3636,2.5216,0,0,0,0,7,0
nisha96@paytm,5,2,0,13,7,1,1,0,0,0,0,0,0.1538,0.3846,2.8074,0,0,0,0,9,0
rohit891@hdfc,5,3,0,13,8,1,1,0,0,0,0,0,0.2308,0.3846,3.0,0,0,0,0,3,0
prize856@sbi,5,3,0,12,8,1,1,0,0,1,0,0,0.25,0.4167,3.0,0,0,0,0,42,1
paytm257user@hdfc,9,3,0,17,12,1,1,0,0,0,0,1,0.1765,0.5294,3.585,0,0,0,0,7,0
rahul!!!@ibl,5,0,3,12,8,1,1,0,0,0,1,0,0.0,0.4167,2.4056,0,0,3,0,2,0
ajay806@paytm,4,3,0,13,7,1,1,0,0,0,0,0,0.2308,0.3077,2.5216,0,0,0,0,3,0
shankar168@paytm,7,3,0,16,10,1,1,0,0,0,0,0,0.1875,0.4375,3.1219,0,0,0,0,10,0
sachin63@icici,6,2,0,14,8,1,1,0,0,0,0,0,0.1429,0.4286,3.0,0,0,0,0,1,0
klqxauel@gmail,8,0,0,14,8,1,0,0,0,0,0,0,0.0,0.5714,2.75,0,0,0,0,100,1
priya738@ibl,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,3.0,0,0,0,0,8,0
ankitxyz@hdfc,8,0,0,13,8,1,1,0,1,0,0,0,0.0,0.6154,3.0,0,0,0,0,36,1
rohit451@paytm,5,3,0,14,8,1,1,0,0,0,0,0,0.2143,0.3571,3.0,0,0,0,0,0,0
ajay###@axis,4,0,3,12,7,1,1,0,0,0,1,0,0.0,0.3333,1.8424,0,0,3,0,93,1
scamper817@okhdfcbank,7,3,0,21,10,1,1,0,1,0,0,0,0.1429,0.3333,3.3219,0,0,0,0,72,1
rahul956@icici,5,3,0,14,8,1,1,0,0,0,0,0,0.2143,0.3571,3.0,0,0,0,0,3,0
neha675@ybl,4,3,0,11,7,1,1,0,0,0,0,0,0.2727,0.3636,2.8074,0,0,0,0,4,0
qqqq801@gmail,4,3,0,13,7,1,0,0,0,0,1,0,0.2308,0.3077,1.6645,0,0,0,0,59,1
wwww566@gmail,4,3,0,13,7,1,0,0,0,0,1,0,0.2308,0.3077,1.3788,0,0,0,0,31,1
sonalxyz@ybl,8,0,0,12,8,1,1,0,1,0,0,0,0.0,0.6667,3.0,0,0,0,0,3,1
scamper121@icici,7,3,0,16,10,1,1,0,1,0,0,0,0.1875,0.4375,3.1219,0,0,0,0,67,1
kavita17@okhdfcbank,6,2,0,19,8,1,1,0,0,0,0,0,0.1053,0.3158,2.75,0,0,0,0,2,0
rahul$$$@ibl,5,0,3,12,8,1,1,0,0,0,1,0,0.0,0.4167,2.4056,0,0,3,0,71,1
divya433@paytm,5,3,0,14,8,1,1,0,0,0,0,0,0.2143,0.3571,2.75,0,0,0,0,3,0
neha153@icici,4,3,0,13,7,1,1,0,0,0,0,0,0.2308,0.3077,2.8074,0,0,0,0,1,0
nisha106@ybl,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,3.0,0,0,0,0,3,0
aaaa938@paytm,4,3,0,13,7,1,1,0,0,0,1,0,0.2308,0.3077,1.6645,0,0,0,0,2,0
xyz270@ibl,3,3,0,10,6,1,1,0,1,0,0,0,0.3,0.3,2.585,0,0,0,0,40,1
divya74@ybl,5,2,0,11,7,1,1,0,0,0,0,0,0.1818,0.4545,2.8074,0,0,0,0,8,0
manoj957@sbi,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,3.0,0,0,0,0,8,0
divya!!!@icici,5,0,3,14,8,1,1,0,0,0,1,0,0.0,0.3571,2.4056,0,0,3,0,22,1
meera130@icici,5,3,0,14,8,1,1,0,0,0,0,0,0.2143,0.3571,2.75,0,0,0,0,4,0
ananya123@ibl,6,3,0,13,9,1,1,0,0,0,0,0,0.2308,0.4615,2.4194,0,1,0,0,66,1
ananya###@icici,6,0,3,15,9,1,1,0,0,0,1,0,0.0,0.4,1.8911,0,0,3,0,15,1
ankit457@paytm,5,3,0,14,8,1,1,0,0,0,0,0,0.2143,0.3571,3.0,0,0,0,0,10,0
xy54@paytm,2,2,0,10,4,1,1,0,0,0,0,0,0.2,0.2,2.0,0,0,0,0,4,0
neha490@okhdfcbank,4,3,0,18,7,1,1,0,0,0,0,0,0.1667,0.2222,2.8074,0,0,0,0,4,0
paytm797user@ibl,9,3,0,16,12,1,1,0,0,0,0,1,0.1875,0.5625,3.4183,0,0,0,0,4,0
raj674@paytm,3,3,0,12,6,1,1,0,0,0,0,0,0.25,0.25,2.585,0,0,0,0,7,0
meera504@hdfc,5,3,0,13,8,1,1,0,0,0,0,0,0.2308,0.3846,2.75,0,0,0,0,5,0
meera$$$@hdfc,5,0,3,13,8,1,1,0,0,0,1,0,0.0,0.3846,2.1556,0,0,3,0,19,1
free774@okhdfcbank,4,3,0,18,7,1,1,0,0,1,0,0,0.1667,0.2222,2.2359,0,0,0,0,71,1
ajay974@ibl,4,3,0,11,7,1,1,0,0,0,0,0,0.2727,0.3636,2.5216,0,0,0,0,6,0
456vikram@paytm,6,3,0,15,9,1,1,0,0,0,0,0,0.2,0.4,3.1699,1,1,0,0,57,1
xy69@axis,2,2,0,9,4,1,1,0,0,0,0,0,0.2222,0.2222,2.0,0,0,0,0,5,0
paytm316user@ibl,9,3,0,16,12,1,1,0,0,0,0,1,0.1875,0.5625,3.585,0,0,0,0,9,0
contest352@hdfc,7,3,0,15,10,1,1,0,1,0,0,0,0.2,0.4667,3.1219,0,0,0,0,8,1
sonal749@hdfc,5,3,0,13,8,1,1,0,0,0,0,0,0.2308,0.3846,3.0,0,0,0,0,7,0
priya975@icici,5,3,0,14,8,1,1,0,0,0,0,0,0.2143,0.3571,3.0,0,0,0,0,8,0
kavita924@okhdfcbank,6,3,0,20,9,1,1,0,0,0,0,0,0.15,0.3,2.9477,0,0,0,0,10,0
divya554@okhdfcbank,5,3,0,19,8,1,1,0,0,0,0,0,0.1579,0.2632,2.75,0,0,0,0,9,0
raj269@icici,3,3,0,12,6,1,1,0,0,0,0,0,0.25,0.25,2.585,0,0,0,0,5,0
sachin734@axis,6,3,0,14,9,1,1,0,0,0,0,0,0.2143,0.4286,3.1699,0,0,0,0,7,0
amit488@okhdfcbank,4,3,0,18,7,1,1,0,0,0,0,0,0.1667,0.2222,2.5216,0,0,0,0,58,1
pooja341@ybl,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,2.75,0,0,0,0,4,0
vikram115@okhdfcbank,6,3,0,20,9,1,1,0,0,0,0,0,0.15,0.3,2.9477,0,0,0,0,7,0
wwww808@paytm,4,3,0,13,7,1,1,0,0,0,1,0,0.2308,0.3077,1.3788,0,0,0,0,7,0
ananyaabc@ibl,9,0,0,13,9,1,1,0,0,0,0,0,0.0,0.6923,2.0588,0,0,0,0,8,0
rahul830@icici,5,3,0,14,8,1,1,0,0,0,0,0,0.2143,0.3571,3.0,0,0,0,0,9,0
contest790@okhdfcbank,7,3,0,21,10,1,1,0,1,0,0,0,0.1429,0.3333,3.1219,0,0,0,0,2,1
temp223@ibl,4,3,0,11,7,1,1,0,1,0,0,0,0.2727,0.3636,2.5216,0,0,0,0,16,1
uavqfufy@gmail,8,0,0,14,8,1,0,0,0,0,0,0,0.0,0.5714,2.5,0,0,0,0,48,1
priya847@axis,5,3,0,13,8,1,1,0,0,0,0,0,0.2308,0.3846,3.0,0,0,0,0,3,0
rohit379@okhdfcbank,5,3,0,19,8,1,1,0,0,0,0,0,0.1579,0.2632,3.0,0,0,0,0,4,0
ajay!!!@sbi,4,0,3,11,7,1,1,0,0,0,1,0,0.0,0.3636,1.8424,0,0,3,0,70,1
vikram579@ibl,6,3,0,13,9,1,1,0,0,0,0,0,0.2308,0.4615,3.1699,0,0,0,0,2,0
phish637@okhdfcbank,5,3,0,19,8,1,1,0,1,0,0,0,0.1579,0.2632,2.75,0,0,0,0,19,1
contest920@ybl,7,3,0,14,10,1,1,0,1,0,0,0,0.2143,0.5,3.1219,0,0,0,0,74,1
sneha430@icici,5,3,0,14,8,1,1,0,0,0,0,0,0.2143,0.3571,3.0,0,0,0,0,55,1
paytm524user@axis,9,3,0,17,12,1,1,0,0,0,0,1,0.1765,0.5294,3.585,0,0,0,0,3,0
789amit@hdfc,4,3,0,12,7,1,1,0,0,0,0,0,0.25,0.3333,2.8074,1,1,0,0,62,1
ajay389@ybl,4,3,0,11,7,1,1,0,0,0,0,0,0.2727,0.3636,2.5216,0,0,0,0,4,0
divya601@sbi,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,3.0,0,0,0,0,5,0
priya352@hdfc,5,3,0,13,8,1,1,0,0,0,0,0,0.2308,0.3846,3.0,0,0,0,0,7,0
scam442@ibl,4,3,0,11,7,1,1,0,1,0,0,0,0.2727,0.3636,2.5216,0,0,0,0,95,1
manoj765@okhdfcbank,5,3,0,19,8,1,1,0,0,0,0,0,0.1579,0.2632,3.0,0,0,0,0,2,0
shankar180@axis,7,3,0,15,10,1,1,0,0,0,0,0,0.2,0.4667,3.1219,0,0,0,0,21,1
123kiran@paytm,5,3,0,14,8,1,1,0,0,0,0,0,0.2143,0.3571,3.0,1,1,0,0,88,1
raj499@icici,3,3,0,12,6,1,1,0,0,0,0,0,0.25,0.25,2.2516,0,0,0,0,1,0
temp169@ybl,4,3,0,11,7,1,1,0,1,0,0,0,0.2727,0.3636,2.8074,0,0,0,0,30,1
456sachin@paytm,6,3,0,15,9,1,1,0,0,0,0,0,0.2,0.4,3.1699,1,1,0,0,57,1
sachin478@sbi,6,3,0,13,9,1,1,0,0,0,0,0,0.2308,0.4615,3.1699,0,0,0,0,8,0
123vikram@axis,6,3,0,14,9,1,1,0,0,0,0,0,0.2143,0.4286,3.1699,1,1,0,0,39,1
pooja123@ibl,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,2.75,0,1,0,0,98,1
ananya!!!@axis,6,0,3,14,9,1,1,0,0,0,1,0,0.0,0.4286,1.8911,0,0,3,0,83,1
789sonal@ibl,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,3.0,1,1,0,0,89,1
ananya808@icici,6,3,0,15,9,1,1,0,0,0,0,0,0.2,0.4,2.1972,0,0,0,0,9,0
kiran492@axis,5,3,0,13,8,1,1,0,0,0,0,0,0.2308,0.3846,3.0,0,0,0,0,0,0
sonal3@sbi,5,1,0,10,6,1,1,0,0,0,0,0,0.1,0.5,2.585,0,0,0,0,0,0
kiran871@ibl,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,3.0,0,0,0,0,1,0
paytm951user@icici,9,3,0,18,12,1,1,0,0,0,0,1,0.1667,0.5,3.585,0,0,0,0,3,0
divya73@ibl,5,2,0,11,7,1,1,0,0,0,0,0,0.1818,0.4545,2.8074,0,0,0,0,0,0
raj191@paytm,3,3,0,12,6,1,1,0,0,0,0,0,0.25,0.25,2.2516,0,0,0,0,66,1
meera237@icici,5,3,0,14,8,1,1,0,0,0,0,0,0.2143,0.3571,2.75,0,0,0,0,4,0
wwww775@gmail,4,3,0,13,7,1,0,0,0,0,1,0,0.2308,0.3077,1.3788,0,0,0,0,37,1
123sachin@ibl,6,3,0,13,9,1,1,0,0,0,0,0,0.2308,0.4615,3.1699,1,1,0,0,23,1
sachin837@ibl,6,3,0,13,9,1,1,0,0,0,0,0,0.2308,0.4615,3.1699,0,0,0,0,1,0
rahul418@ybl,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,3.0,0,0,0,0,7,0
divya###@okhdfcbank,5,0,3,19,8,1,1,0,0,0,1,0,0.0,0.2632,2.4056,0,0,3,0,49,1
kiran440@icici,5,3,0,14,8,1,1,0,0,0,0,0,0.2143,0.3571,2.75,0,0,0,0,6,0
nisha135@paytm,5,3,0,14,8,1,1,0,0,0,0,0,0.2143,0.3571,3.0,0,0,0,0,9,0
contest130@ibl,7,3,0,14,10,1,1,0,1,0,0,0,0.2143,0.5,3.1219,0,0,0,0,99,1
rahul615@sbi,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,3.0,0,0,0,0,1,0
amit966@icici,4,3,0,13,7,1,1,0,0,0,0,0,0.2308,0.3077,2.5216,0,0,0,0,3,0
nisha115@paytm,5,3,0,14,8,1,1,0,0,0,0,0,0.2143,0.3571,2.75,0,0,0,0,1,0
ananya176@icici,6,3,0,15,9,1,1,0,0,0,0,0,0.2,0.4,2.4194,0,0,0,0,1,0
scam529@icici,4,3,0,13,7,1,1,0,1,0,0,0,0.2308,0.3077,2.8074,0,0,0,0,99,1
wwww335@gmail,4,3,0,13,7,1,0,0,0,0,1,0,0.2308,0.3077,1.3788,0,0,0,0,70,1
manoj261@okhdfcbank,5,3,0,19,8,1,1,0,0,0,0,0,0.1579,0.2632,3.0,0,0,0,0,1,0
neha1956@okhdfcbank,4,4,0,19,8,1,1,0,0,0,0,0,0.2105,0.2105,3.0,0,0,0,0,2,0
amit554@icici,4,3,0,13,7,1,1,0,0,0,0,0,0.2308,0.3077,2.5216,0,0,0,0,10,0
shankar494@ybl,7,3,0,14,10,1,1,0,0,0,0,0,0.2143,0.5,2.9219,0,0,0,0,6,0
sachin123@axis,6,3,0,14,9,1,1,0,0,0,0,0,0.2143,0.4286,3.1699,0,1,0,0,1,0
sonal764@hdfc,5,3,0,13,8,1,1,0,0,0,0,0,0.2308,0.3846,3.0,0,0,0,0,79,1
kiran359@sbi,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,3.0,0,0,0,0,6,0
nishaabc@sbi,8,0,0,12,8,1,1,0,0,0,0,0,0.0,0.6667,2.75,0,0,0,0,10,0
sonal754@ybl,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,3.0,0,0,0,0,9,0
xy51@sbi,2,2,0,8,4,1,1,0,0,0,0,0,0.25,0.25,2.0,0,0,0,0,0,0
aaaa867@gmail,4,3,0,13,7,1,0,0,0,0,1,0,0.2308,0.3077,1.6645,0,0,0,0,66,1
rohit269@okhdfcbank,5,3,0,19,8,1,1,0,0,0,0,0,0.1579,0.2632,3.0,0,0,0,0,6,0
qxwsbwbm@gmail,8,0,0,14,8,1,0,0,0,0,0,0,0.0,0.5714,2.5,0,0,0,0,91,1
paytm732user@ibl,9,3,0,16,12,1,1,0,0,0,0,1,0.1875,0.5625,3.585,0,0,0,0,5,0
kavita724@paytm,6,3,0,15,9,1,1,0,0,0,0,0,0.2,0.4,2.9477,0,0,0,0,23,1
ankit916@sbi,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,3.0,0,0,0,0,2,0
contest481@hdfc,7,3,0,15,10,1,1,0,1,0,0,0,0.2,0.4667,3.1219,0,0,0,0,87,1
wwww740@paytm,4,3,0,13,7,1,1,0,0,0,1,0,0.2308,0.3077,1.6645,0,0,0,0,0,0
pooja559@icici,5,3,0,14,8,1,1,0,0,0,0,0,0.2143,0.3571,2.5,0,0,0,0,6,0
sachin153@axis,6,3,0,14,9,1,1,0,0,0,0,0,0.2143,0.4286,3.1699,0,0,0,0,7,0
meera!!!@okhdfcbank,5,0,3,19,8,1,1,0,0,0,1,0,0.0,0.2632,2.1556,0,0,3,0,41,1
scamper306@okhdfcbank,7,3,0,21,10,1,1,0,1,0,0,0,0.1429,0.3333,3.3219,0,0,0,0,24,1
kiran637@hdfc,5,3,0,13,8,1,1,0,0,0,0,0,0.2308,0.3846,3.0,0,0,0,0,89,1
gift313@ibl,4,3,0,11,7,1,1,0,0,1,0,0,0.2727,0.3636,2.5216,0,0,0,0,22,1
mhakhr@yahoo,6,0,0,12,6,1,0,0,0,0,0,0,0.0,0.5,2.2516,0,0,0,0,4,1
fake726@paytm,4,3,0,13,7,1,1,0,1,0,0,0,0.2308,0.3077,2.8074,0,0,0,0,3,1
aaaa635@gmail,4,3,0,13,7,1,0,0,0,0,1,0,0.2308,0.3077,1.6645,0,0,0,0,10,1
rohit3942@icici,5,4,0,15,9,1,1,0,0,0,0,0,0.2667,0.3333,3.1699,0,0,0,0,5,0
prize238@axis,5,3,0,13,8,1,1,0,0,1,0,0,0.2308,0.3846,3.0,0,0,0,0,9,1
kiran792@hdfc,5,3,0,13,8,1,1,0,0,0,0,0,0.2308,0.3846,3.0,0,0,0,0,8,0
fraud736@axis,5,3,0,13,8,1,1,0,1,0,0,0,0.2308,0.3846,3.0,0,0,0,0,95,1
nisha260@ybl,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,3.0,0,0,0,0,7,0
divya235@paytm,5,3,0,14,8,1,1,0,0,0,0,0,0.2143,0.3571,3.0,0,0,0,0,1,0
sonal197@sbi,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,3.0,0,0,0,0,6,0
ab79@hdfc,2,2,0,9,4,1,1,0,0,0,0,0,0.2222,0.2222,2.0,0,0,0,0,3,0
xy67@ybl,2,2,0,8,4,1,1,0,0,0,0,0,0.25,0.25,2.0,0,0,0,0,2,0
sneha541@ibl,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,3.0,0,0,0,0,5,0
qqqq584@gmail,4,3,0,13,7,1,0,0,0,0,1,0,0.2308,0.3077,1.6645,0,0,0,0,66,1
scamper828@ybl,7,3,0,14,10,1,1,0,1,0,0,0,0.2143,0.5,3.1219,0,0,0,0,6,1
qqqq207@gmail,4,3,0,13,7,1,0,0,0,0,1,0,0.2308,0.3077,1.6645,0,0,0,0,39,1
demo185@ibl,4,3,0,11,7,1,1,0,1,0,0,0,0.2727,0.3636,2.8074,0,0,0,0,66,1
wwww572@gmail,4,3,0,13,7,1,0,0,0,0,1,0,0.2308,0.3077,1.6645,0,0,0,0,88,1
ananya41@paytm,6,2,0,14,8,1,1,0,0,0,0,0,0.1429,0.4286,2.1556,0,0,0,0,8,0
iuwhyge@yahoo,7,0,0,13,7,1,0,0,0,0,0,0,0.0,0.5385,2.8074,0,0,0,0,40,1
amit744@paytm,4,3,0,13,7,1,1,0,0,0,0,0,0.2308,0.3077,2.5216,0,0,0,0,2,0
sneha936@sbi,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,3.0,0,0,0,0,5,0
scamper265@ybl,7,3,0,14,10,1,1,0,1,0,0,0,0.2143,0.5,3.3219,0,0,0,0,97,1
amit!!!@okhdfcbank,4,0,3,18,7,1,1,0,0,0,1,0,0.0,0.2222,2.1281,0,0,3,0,17,1
rohit154@okhdfcbank,5,3,0,19,8,1,1,0,0,0,0,0,0.1579,0.2632,3.0,0,0,0,0,42,1
ankit837@sbi,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,3.0,0,0,0,0,4,0
scamper140@ybl,7,3,0,14,10,1,1,0,1,0,0,0,0.2143,0.5,3.3219,0,0,0,0,52,1
meera###@axis,5,0,3,13,8,1,1,0,0,0,1,0,0.0,0.3846,2.1556,0,0,3,0,43,1
meera!!!@axis,5,0,3,13,8,1,1,0,0,0,1,0,0.0,0.3846,2.1556,0,0,3,0,29,1
amit270@axis,4,3,0,12,7,1,1,0,0,0,0,0,0.25,0.3333,2.8074,0,0,0,0,5,0
paytm432user@icici,9,3,0,18,12,1,1,0,0,0,0,1,0.1667,0.5,3.585,0,0,0,0,10,0
rahul964@ybl,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,3.0,0,0,0,0,5,0
kiran626@ibl,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,2.75,0,0,0,0,1,0
rahul22@icici,5,2,0,13,7,1,1,0,0,0,0,0,0.1538,0.3846,2.5216,0,0,0,0,1,0
rahul211@icici,5,3,0,14,8,1,1,0,0,0,0,0,0.2143,0.3571,2.75,0,0,0,0,6,0
amit478@okhdfcbank,4,3,0,18,7,1,1,0,0,0,0,0,0.1667,0.2222,2.8074,0,0,0,0,8,0
shankar2138@ybl,7,4,0,15,11,1,1,0,0,0,0,0,0.2667,0.4667,3.2776,0,0,0,0,2,0
kiranabc@paytm,8,0,0,14,8,1,1,0,0,0,0,0,0.0,0.5714,2.75,0,0,0,0,94,1
qqqq462@paytm,4,3,0,13,7,1,1,0,0,0,1,0,0.2308,0.3077,1.6645,0,0,0,0,2,0
rohit120@paytm,5,3,0,14,8,1,1,0,0,0,0,0,0.2143,0.3571,3.0,0,0,0,0,5,0
pooja600@icici,5,3,0,14,8,1,1,0,0,0,0,0,0.2143,0.3571,2.5,0,0,0,0,1,0
scamper985@ybl,7,3,0,14,10,1,1,0,1,0,0,0,0.2143,0.5,3.3219,0,0,0,0,15,1
shankar140@axis,7,3,0,15,10,1,1,0,0,0,0,0,0.2,0.4667,3.1219,0,0,0,0,0,0
kavita50@ibl,6,2,0,12,8,1,1,0,0,0,0,0,0.1667,0.5,2.75,0,0,0,0,0,0
sachin773@hdfc,6,3,0,14,9,1,1,0,0,0,0,0,0.2143,0.4286,2.9477,0,0,0,0,0,0
aaaa484@gmail,4,3,0,13,7,1,0,0,0,0,1,0,0.2308,0.3077,1.3788,0,0,0,0,63,1
gift660@axis,4,3,0,12,7,1,1,0,0,1,0,0,0.25,0.3333,2.5216,0,0,0,0,17,1
contest218@paytm,7,3,0,16,10,1,1,0,1,0,0,0,0.1875,0.4375,3.1219,0,0,0,0,29,1
kiran387@icici,5,3,0,14,8,1,1,0,0,0,0,0,0.2143,0.3571,3.0,0,0,0,0,7,0
ajay31@axis,4,2,0,11,6,1,1,0,0,0,0,0,0.1818,0.3636,2.2516,0,0,0,0,1,0
ananya287@ybl,6,3,0,13,9,1,1,0,0,0,0,0,0.2308,0.4615,2.4194,0,0,0,0,8,0
raj###@ibl,3,0,3,10,6,1,1,0,0,0,1,0,0.0,0.3,1.7925,0,0,3,0,25,1
contest555@ybl,7,3,0,14,10,1,1,0,1,0,1,0,0.2143,0.5,2.6464,0,0,0,0,8,0
sonal962@ybl,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,3.0,0,0,0,0,5,0
vikram672@okhdfcbank,6,3,0,20,9,1,1,0,0,0,0,0,0.15,0.3,3.1699,0,0,0,0,9,1
vgrsjixijy@gmail,10,0,0,16,10,1,0,0,0,0,0,0,0.0,0.625,2.9219,0,0,0,0,50,1
rohit748@ibl,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,3.0,0,0,0,0,80,1
vikram2642@hdfc,6,4,0,15,10,1,1,0,0,0,0,0,0.2667,0.4,3.1219,0,0,0,0,1,0
sneha656@axis,5,3,0,13,8,1,1,0,0,0,0,0,0.2308,0.3846,2.75,0,0,0,0,10,0
ajay463@sbi,4,3,0,11,7,1,1,0,0,0,0,0,0.2727,0.3636,2.5216,0,0,0,0,10,0
shankar966@icici,7,3,0,16,10,1,1,0,0,0,0,0,0.1875,0.4375,2.9219,0,0,0,0,13,1
ab46@ybl,2,2,0,8,4,1,1,0,0,0,0,0,0.25,0.25,2.0,0,0,0,0,9,0
neha83@okhdfcbank,4,2,0,17,6,1,1,0,0,0,0,0,0.1176,0.2353,2.585,0,0,0,0,8,0
