transaction_id,upi_id,amount,hour,frequency,avg_amount,amount_deviation,location,device,risk_score,risk_level,is_fraud,timestamp
TXN20260424006896,user3209835567026@ybl,150000,23,5,11882,138118,Kolkata,mobile,99,Critical,1,2026-04-24 14:44:37
TXN20260424006897,sneha641@hdfc,34587,14,2,34965,378,Ahmedabad,tablet,20,Low,0,2026-04-24 14:44:37
TXN20260424006898,meera166@ibl,22677,10,1,23083,406,Kolkata,mobile,20,Low,0,2026-04-24 14:44:37
TXN20260424006899,raj36@axis,4480,11,3,4955,475,Ahmedabad,tablet,15,Low,0,2026-04-24 14:44:37
TXN20260424006900,sneha572@ybl,43815,10,1,40229,3586,Lucknow,web,20,Low,0,2026-04-24 14:44:37
TXN20260424006901,kiran636@ybl,30582,9,2,22839,7743,Pune,mobile,36,Medium,0,2026-04-24 14:44:37
TXN20260424006902,manoj551@sbi,19593,19,2,22709,3116,Delhi,mobile,22,Low,0,2026-04-24 14:44:37
TXN20260424006903,ananya310@hdfc,890,8,1,790,100,Ahmedabad,web,0,Low,0,2026-04-24 14:44:37
TXN20260424006904,divya913@hdfc,9353,15,3,10891,1538,Ahmedabad,tablet,25,Medium,0,2026-04-24 14:44:37
TXN20260424006905,flipk4rt694@ybl,25000,1,10,6976,18024,Mumbai,mobile,99,Critical,1,2026-04-24 14:44:37
TXN20260424006906,shankar851@ybl,22603,17,2,22498,105,Chennai,web,20,Low,0,2026-04-24 14:44:37
TXN20260424006907,ananya403@ibl,146,19,2,152,6,Mumbai,mobile,12,Low,0,2026-04-24 14:44:37
TXN20260424006908,g00gl3379@paytm,200000,0,4,13288,186712,Chennai,mobile,99,Critical,1,2026-04-24 14:44:37
TXN20260424006909,meera108@paytm,41253,15,1,40453,800,Lucknow,tablet,20,Low,0,2026-04-24 14:44:37
TXN20260424006910,sneha624@hdfc,3275,18,2,3691,416,Jaipur,mobile,0,Low,0,2026-04-24 14:44:37
TXN20260424006911,nisha532@ybl,13820,20,2,13062,758,Delhi,web,22,Low,0,2026-04-24 14:44:37
TXN20260424006912,priya383@sbi,47016,11,3,36908,10108,Pune,web,63,High,0,2026-04-24 14:44:37
TXN20260424006913,meera160@okhdfcbank,9197,19,3,10901,1704,Mumbai,tablet,37,Medium,0,2026-04-24 14:44:37
TXN20260424006914,kiran829@ibl,21325,21,2,22934,1609,Pune,web,32,Medium,0,2026-04-24 14:44:37
TXN20260424006915,deepa9@icici,40100,17,3,42115,2015,Mumbai,tablet,35,Medium,0,2026-04-24 14:44:37
TXN20260424006916,nisha491@paytm,37924,11,1,32974,4950,Mumbai,mobile,36,Medium,0,2026-04-24 14:44:37
TXN20260424006917,pooja3171@xyz,50000,23,9,14653,35347,Chennai,web,99,Critical,1,2026-04-24 14:44:37
TXN20260424006918,sachin665@axis,37630,15,3,37050,580,Jaipur,tablet,35,Medium,0,2026-04-24 14:44:37
TXN20260424006919,deepa119@ibl,6034,15,2,5979,55,Jaipur,tablet,0,Low,0,2026-04-24 14:44:37
TXN20260424006920,amit284@ibl,23375,15,2,29175,5800,Kolkata,mobile,36,Medium,0,2026-04-24 14:44:37
TXN20260424006921,meera155@icici,18058,11,3,16598,1460,Kolkata,tablet,25,Medium,0,2026-04-24 14:44:37
TXN20260424006922,user773610873@okhdfcbank,100000,22,5,12161,87839,Bangalore,web,99,Critical,1,2026-04-24 14:44:37
TXN20260424006923,flipk4rt181@hdfc,150000,23,5,9272,140728,Hyderabad,mobile,99,Critical,1,2026-04-24 14:44:37
TXN20260424006924,eeeeeeeee@xyz,100000,22,10,14871,85129,Pune,web,99,Critical,1,2026-04-24 14:44:37
TXN20260424006925,user8338468401@okhdfcbank,50000,2,5,8413,41587,Ahmedabad,mobile,99,Critical,1,2026-04-24 14:44:37
TXN20260424006926,vikram190@ibl,18760,12,1,14567,4193,Hyderabad,mobile,26,Medium,0,2026-04-24 14:44:37
TXN20260424006927,manoj712@ybl,14702,12,1,10863,3839,Lucknow,web,10,Low,0,2026-04-24 14:44:37
TXN20260424006928,hhhhhhh@paytm,45000,0,7,7792,37208,Ahmedabad,tablet,99,Critical,1,2026-04-24 14:44:37
TXN20260424006929,deepa812@hdfc,40891,15,1,29348,11543,Chennai,mobile,48,High,0,2026-04-24 14:44:37
TXN20260424006930,raj642@ibl,32765,10,3,29000,3765,Kolkata,web,35,Medium,0,2026-04-24 14:44:37
TXN20260424006931,divya525@icici,19630,16,3,24007,4377,Delhi,web,41,Medium,0,2026-04-24 14:44:37
TXN20260424006932,ankit983@hdfc,38330,15,1,36075,2255,Chennai,tablet,20,Low,0,2026-04-24 14:44:37
TXN20260424006933,ijioklgyve@paytm,75000,0,4,12676,62324,Chennai,web,99,Critical,1,2026-04-24 14:44:37
TXN20260424006934,vikram834@sbi,1643,12,3,1181,462,Lucknow,tablet,15,Low,0,2026-04-24 14:44:37
TXN20260424006935,meera830@okhdfcbank,21953,14,1,19577,2376,Pune,tablet,20,Low,0,2026-04-24 14:44:37
TXN20260424006936,neha95@hdfc,29551,14,2,24056,5495,Kolkata,tablet,36,Medium,0,2026-04-24 14:44:37
TXN20260424006937,manoj872@ibl,14700,16,1,12258,2442,Chennai,tablet,10,Low,0,2026-04-24 14:44:37
TXN20260424006938,meera45@ybl,13107,16,3,9819,3288,Kolkata,mobile,25,Medium,0,2026-04-24 14:44:37
TXN20260424006939,nvokmq@paytm,200000,23,5,5378,194622,Jaipur,tablet,99,Critical,1,2026-04-24 14:44:37
TXN20260424006940,shankar830@axis,23849,15,1,27572,3723,Delhi,mobile,20,Low,0,2026-04-24 14:44:37
TXN20260424006941,eeeee@temp,150000,22,4,7249,142751,Jaipur,web,99,Critical,1,2026-04-24 14:44:37
TXN20260424006942,fffffffff@xyz,75000,2,9,11459,63541,Bangalore,web,99,Critical,1,2026-04-24 14:44:37
TXN20260424006943,manoj167@okhdfcbank,24947,10,2,31162,6215,Hyderabad,mobile,36,Medium,0,2026-04-24 14:44:37
TXN20260424006944,deepa478@ibl,5981,19,3,4346,1635,Lucknow,web,27,Medium,0,2026-04-24 14:44:37
TXN20260424006945,priya250@okhdfcbank,10029,9,1,8252,1777,Lucknow,tablet,10,Low,0,2026-04-24 14:44:37
TXN20260424006946,ankit764@paytm,20816,20,2,23310,2494,Lucknow,tablet,32,Medium,0,2026-04-24 14:44:37
TXN20260424006947,raj418@ybl,7419,16,1,5488,1931,Bangalore,mobile,10,Low,0,2026-04-24 14:44:37
TXN20260424006948,4m4z0n744@axis,25000,3,7,13030,11970,Jaipur,web,99,Critical,1,2026-04-24 14:44:37
TXN20260424006949,sneha50@icici,9960,15,1,11124,1164,Kolkata,mobile,10,Low,0,2026-04-24 14:44:37
TXN20260424006950,rrrrrr@paytm,50000,3,5,12522,37478,Delhi,web,99,Critical,1,2026-04-24 14:44:37
TXN20260424006951,sachin953@sbi,17345,17,2,15391,1954,Ahmedabad,web,10,Low,0,2026-04-24 14:44:37
TXN20260424006952,kiran795@sbi,44084,11,3,45605,1521,Bangalore,mobile,35,Medium,0,2026-04-24 14:44:37
TXN20260424006953,amit774@ybl,24007,18,2,19907,4100,Pune,mobile,36,Medium,0,2026-04-24 14:44:37
TXN20260424006954,ankit728@icici,22834,18,2,18860,3974,Kolkata,mobile,20,Low,0,2026-04-24 14:44:37
TXN20260424006955,meera5121@fake,150000,3,10,9983,140017,Pune,tablet,99,Critical,1,2026-04-24 14:44:37
TXN20260424006956,manoj872@ibl,6620,8,3,6161,459,Kolkata,tablet,15,Low,0,2026-04-24 14:44:37
TXN20260424006957,divya296@hdfc,4948,18,1,5215,267,Hyderabad,web,0,Low,0,2026-04-24 14:44:37
TXN20260424006958,test799@hdfc,45000,22,4,10292,34708,Mumbai,mobile,99,Critical,1,2026-04-24 14:44:37
TXN20260424006959,amit262@sbi,4293,14,3,4499,206,Chennai,mobile,15,Low,0,2026-04-24 14:44:37
TXN20260424006960,nisha884@ibl,21334,9,2,25901,4567,Hyderabad,web,36,Medium,0,2026-04-24 14:44:37
TXN20260424006961,vikram879@sbi,40214,16,1,28726,11488,Bangalore,tablet,48,High,0,2026-04-24 14:44:37
TXN20260424006962,ankit932@ybl,43268,14,2,52496,9228,Bangalore,tablet,48,High,0,2026-04-24 14:44:37
TXN20260424006963,sneha819@icici,18212,11,1,19947,1735,Lucknow,web,10,Low,0,2026-04-24 14:44:37
TXN20260424006964,amit317@paytm,38523,17,1,34504,4019,Pune,tablet,36,Medium,0,2026-04-24 14:44:37
TXN20260424006965,divya362@ybl,18510,16,1,17795,715,Chennai,tablet,10,Low,0,2026-04-24 14:44:37
TXN20260424006966,4m4z0n833@okhdfcbank,50000,23,8,14668,35332,Ahmedabad,web,99,Critical,1,2026-04-24 14:44:37
TXN20260424006967,vikram83@hdfc,18883,19,3,18685,198,Kolkata,web,37,Medium,0,2026-04-24 14:44:37
TXN20260424006968,pooja712@hdfc,45315,13,3,34365,10950,Hyderabad,web,63,High,0,2026-04-24 14:44:37
TXN20260424006969,vikram114@okhdfcbank,25731,19,2,25661,70,Delhi,web,32,Medium,0,2026-04-24 14:44:37
TXN20260424006970,divya486@ibl,42396,18,2,51415,9019,Chennai,tablet,48,High,0,2026-04-24 14:44:37
TXN20260424006971,flipk4rt947@sbi,150000,0,5,5386,144614,Jaipur,web,99,Critical,1,2026-04-24 14:44:37
TXN20260424006972,amit606@hdfc,28701,15,1,35953,7252,Jaipur,tablet,36,Medium,0,2026-04-24 14:44:37
TXN20260424006973,nisha842@okhdfcbank,11495,21,2,9960,1535,Chennai,tablet,22,Low,0,2026-04-24 14:44:37
TXN20260424006974,ananya761@axis,39176,12,2,33034,6142,Delhi,web,36,Medium,0,2026-04-24 14:44:37
TXN20260424006975,vikram880@hdfc,40669,16,3,32388,8281,Ahmedabad,mobile,63,High,0,2026-04-24 14:44:37
TXN20260424006976,pooja258@sbi,3969,12,1,4085,116,Ahmedabad,tablet,0,Low,0,2026-04-24 14:44:37
TXN20260424006977,neha331@paytm,8830,15,1,8198,632,Bangalore,tablet,10,Low,0,2026-04-24 14:44:37
TXN20260424006978,neha894@ibl,46908,11,2,53478,6570,Jaipur,web,36,Medium,0,2026-04-24 14:44:37
TXN20260424006979,divya374@axis,3140,10,1,2775,365,Mumbai,mobile,0,Low,0,2026-04-24 14:44:37
TXN20260424006980,meera293@axis,32385,18,3,25591,6794,Kolkata,web,51,High,0,2026-04-24 14:44:37
TXN20260424006981,priya335@paytm,42246,12,2,44237,1991,Hyderabad,web,20,Low,0,2026-04-24 14:44:37
TXN20260424006982,shankar66@axis,41737,13,1,43517,1780,Bangalore,mobile,20,Low,0,2026-04-24 14:44:37
TXN20260424006983,vikram354@okhdfcbank,44885,14,1,43093,1792,Lucknow,mobile,20,Low,0,2026-04-24 14:44:37
TXN20260424006984,ananya384@icici,9731,10,2,10703,972,Pune,tablet,10,Low,0,2026-04-24 14:44:37
TXN20260424006985,kiran246@ybl,12219,12,2,14796,2577,Pune,tablet,10,Low,0,2026-04-24 14:44:37
TXN20260424006986,rahul728@axis,39417,17,3,37761,1656,Hyderabad,web,35,Medium,0,2026-04-24 14:44:37
TXN20260424006987,divya636@axis,30918,11,3,36577,5659,Lucknow,mobile,51,High,0,2026-04-24 14:44:37
TXN20260424006988,pooja173@sbi,47614,14,1,34951,12663,Mumbai,web,48,High,0,2026-04-24 14:44:37
TXN20260424006989,priya440@ybl,35379,13,1,30308,5071,Ahmedabad,web,36,Medium,0,2026-04-24 14:44:37
TXN20260424006990,ananya586@sbi,42635,19,2,41536,1099,Bangalore,mobile,32,Medium,0,2026-04-24 14:44:37
TXN20260424006991,meera197@sbi,36000,9,3,26417,9583,Kolkata,web,63,High,0,2026-04-24 14:44:37
TXN20260424006992,rahul884@paytm,7342,19,2,9095,1753,Ahmedabad,tablet,22,Low,0,2026-04-24 14:44:37
TXN20260424006993,amit634@paytm,37644,16,3,37931,287,Jaipur,web,35,Medium,0,2026-04-24 14:44:37
TXN20260424006994,raj842@okhdfcbank,2005,9,3,2570,565,Kolkata,web,15,Low,0,2026-04-24 14:44:37
TXN20260424006995,user6157642233366@axis,95000,0,5,10867,84133,Lucknow,web,99,Critical,1,2026-04-24 14:44:37
TXN20260424006996,meera207@icici,43744,15,1,53595,9851,Delhi,mobile,48,High,0,2026-04-24 14:44:37
TXN20260424006997,kiran673@icici,15367,9,2,15235,132,Jaipur,web,10,Low,0,2026-04-24 14:44:37
TXN20260424006998,zzzzzz@temp,50000,23,9,12136,37864,Kolkata,tablet,99,Critical,1,2026-04-24 14:44:37
TXN20260424006999,meera340@paytm,32899,9,2,36584,3685,Ahmedabad,mobile,20,Low,0,2026-04-24 14:44:37
TXN20260424007000,meera555@hdfc,27458,18,2,34648,7190,Delhi,mobile,36,Medium,0,2026-04-24 14:44:37
TXN20260424007001,test193@okhdfcbank,95000,23,8,13902,81098,Kolkata,mobile,99,Critical,1,2026-04-24 14:44:37
TXN20260424007002,pooja130@hdfc,39350,13,1,51144,11794,Chennai,web,48,High,0,2026-04-24 14:44:37
TXN20260424007003,manoj535@icici,18373,19,1,19220,847,Jaipur,web,22,Low,0,2026-04-24 14:44:37
TXN20260424007004,sachin967@icici,7605,14,2,7692,87,Chennai,web,10,Low,0,2026-04-24 14:44:37
TXN20260424007005,vikram511@sbi,40310,12,1,44460,4150,Hyderabad,mobile,36,Medium,0,2026-04-24 14:44:37
TXN20260424007006,raj157@ibl,42650,21,2,54085,11435,Pune,web,60,High,0,2026-04-24 14:44:37
TXN20260424007007,priya803@okhdfcbank,14845,10,1,18431,3586,Lucknow,mobile,10,Low,0,2026-04-24 14:44:37
TXN20260424007008,priya643@icici,33093,21,3,35756,2663,Pune,web,47,High,0,2026-04-24 14:44:37
TXN20260424007009,ankit47@hdfc,25353,11,2,18855,6498,Mumbai,web,36,Medium,0,2026-04-24 14:44:37
TXN20260424007010,bbbbbbbb@temp,45000,22,4,14448,30552,Bangalore,web,99,Critical,1,2026-04-24 14:44:37
TXN20260424007011,deepa456@icici,34761,12,1,39035,4274,Chennai,mobile,36,Medium,0,2026-04-24 14:44:37
TXN20260424007012,raj743@paytm,6168,17,2,6235,67,Ahmedabad,mobile,0,Low,0,2026-04-24 14:44:37
TXN20260424007013,pooja485@icici,35489,15,1,28045,7444,Kolkata,tablet,36,Medium,0,2026-04-24 14:44:37
TXN20260424007014,sachin966@paytm,7626,9,3,6852,774,Bangalore,web,25,Medium,0,2026-04-24 14:44:37
TXN20260424007015,amit6027@xyz,100000,23,6,14304,85696,Lucknow,tablet,99,Critical,1,2026-04-24 14:44:37
TXN20260424007016,test255@ybl,95000,0,10,5220,89780,Bangalore,web,99,Critical,1,2026-04-24 14:44:37
TXN20260424007017,vikram976@icici,12792,18,1,13489,697,Chennai,tablet,10,Low,0,2026-04-24 14:44:37
TXN20260424007018,rahul693@ibl,47111,12,3,42880,4231,Chennai,web,51,High,0,2026-04-24 14:44:37
TXN20260424007019,amit162@ybl,31977,11,3,25809,6168,Pune,tablet,51,High,0,2026-04-24 14:44:37
TXN20260424007020,kiran190@axis,8761,12,2,7459,1302,Bangalore,mobile,10,Low,0,2026-04-24 14:44:37
TXN20260424007021,pooja29@sbi,3847,19,2,3839,8,Delhi,tablet,12,Low,0,2026-04-24 14:44:37
TXN20260424007022,rahul116@sbi,2682,13,3,3282,600,Mumbai,tablet,15,Low,0,2026-04-24 14:44:37
TXN20260424007023,raj822@icici,48733,9,1,48241,492,Pune,tablet,20,Low,0,2026-04-24 14:44:37
TXN20260424007024,rlcpuazhewe@paytm,95000,2,8,9146,85854,Pune,mobile,99,Critical,1,2026-04-24 14:44:37
TXN20260424007025,flipk4rt165@ybl,125000,2,9,11448,113552,Kolkata,mobile,99,Critical,1,2026-04-24 14:44:37
TXN20260424007026,divya229@axis,43661,8,3,46165,2504,Bangalore,mobile,35,Medium,0,2026-04-24 14:44:37
TXN20260424007027,divya264@icici,29714,14,3,33060,3346,Delhi,mobile,35,Medium,0,2026-04-24 14:44:37
TXN20260424007028,yyyyyyy@paytm,50000,22,4,9678,40322,Hyderabad,web,99,Critical,1,2026-04-24 14:44:37
TXN20260424007029,rahul612@ibl,2122,17,3,2211,89,Mumbai,web,15,Low,0,2026-04-24 14:44:37
TXN20260424007030,divya634@hdfc,10813,15,1,10703,110,Ahmedabad,web,10,Low,0,2026-04-24 14:44:37
TXN20260424007031,priya342@icici,26961,8,2,27808,847,Pune,mobile,20,Low,0,2026-04-24 14:44:37
TXN20260424007032,sneha550@hdfc,30148,9,2,31312,1164,Kolkata,mobile,20,Low,0,2026-04-24 14:44:37
TXN20260424007033,shankar583@ibl,24997,13,3,29987,4990,Lucknow,mobile,51,High,0,2026-04-24 14:44:37
TXN20260424007034,shankar465@icici,652,13,2,787,135,Kolkata,web,0,Low,0,2026-04-24 14:44:37
TXN20260424007035,ananya489@hdfc,5756,16,1,6880,1124,Ahmedabad,tablet,0,Low,0,2026-04-24 14:44:37
TXN20260424007036,apoundeom@yahoo,125000,1,8,14901,110099,Delhi,tablet,99,Critical,1,2026-04-24 14:44:37
TXN20260424007037,manoj550@hdfc,39241,19,2,41251,2010,Pune,mobile,32,Medium,0,2026-04-24 14:44:37
TXN20260424007038,ananya720@paytm,27578,14,2,34361,6783,Kolkata,mobile,36,Medium,0,2026-04-24 14:44:37
TXN20260424007039,neha961@okhdfcbank,49756,18,3,39855,9901,Jaipur,tablet,63,High,0,2026-04-24 14:44:37
TXN20260424007040,user9244808036@ybl,95000,0,8,13283,81717,Pune,mobile,99,Critical,1,2026-04-24 14:44:37
TXN20260424007041,nisha564@okhdfcbank,45820,20,3,49625,3805,Jaipur,mobile,47,High,0,2026-04-24 14:44:37
TXN20260424007042,deepa501@hdfc,43441,12,1,37891,5550,Delhi,web,36,Medium,0,2026-04-24 14:44:37
TXN20260424007043,neha65@ybl,41425,12,1,40585,840,Kolkata,tablet,20,Low,0,2026-04-24 14:44:37
TXN20260424007044,divya795@paytm,16857,15,2,13478,3379,Kolkata,tablet,10,Low,0,2026-04-24 14:44:37
TXN20260424007045,shankar125@okhdfcbank,35140,8,3,44313,9173,Lucknow,mobile,63,High,0,2026-04-24 14:44:37
TXN20260424007046,rahul740@okhdfcbank,2103,9,2,2599,496,Delhi,tablet,0,Low,0,2026-04-24 14:44:37
TXN20260424007047,kiran565@paytm,18721,8,2,17170,1551,Mumbai,mobile,10,Low,0,2026-04-24 14:44:37
TXN20260424007048,kiran211@hdfc,14450,14,3,14546,96,Mumbai,mobile,25,Medium,0,2026-04-24 14:44:37
TXN20260424007049,sachin282@axis,23474,16,1,26574,3100,Pune,tablet,20,Low,0,2026-04-24 14:44:37
TXN20260424007050,pooja990@axis,23893,15,1,30370,6477,Mumbai,web,36,Medium,0,2026-04-24 14:44:37
TXN20260424007051,user022759326431210@hdfc,125000,1,6,6478,118522,Kolkata,tablet,99,Critical,1,2026-04-24 14:44:37
TXN20260424007052,raj233@okhdfcbank,2179,20,2,2556,377,Mumbai,mobile,12,Low,0,2026-04-24 14:44:37
TXN20260424007053,pooja232@icici,18294,12,2,19332,1038,Mumbai,tablet,10,Low,0,2026-04-24 14:44:37
TXN20260424007054,priya56@hdfc,38427,16,3,31716,6711,Bangalore,tablet,51,High,0,2026-04-24 14:44:37
TXN20260424007055,ananya205@icici,29504,19,3,29774,270,Ahmedabad,mobile,47,High,0,2026-04-24 14:44:37
TXN20260424007056,rahul224@icici,47599,11,3,52181,4582,Hyderabad,mobile,51,High,0,2026-04-24 14:44:37
TXN20260424007057,ankit418@paytm,24216,19,3,23447,769,Ahmedabad,tablet,47,High,0,2026-04-24 14:44:37
TXN20260424007058,neha216@axis,21595,14,1,17600,3995,Hyderabad,web,20,Low,0,2026-04-24 14:44:37
TXN20260424007059,user57899119517571@axis,95000,0,4,12409,82591,Mumbai,mobile,99,Critical,1,2026-04-24 14:44:37
TXN20260424007060,g00gl3798@okhdfcbank,25000,3,9,13443,11557,Delhi,mobile,99,Critical,1,2026-04-24 14:44:37
TXN20260424007061,user0327843445106@ibl,125000,3,9,14384,110616,Mumbai,mobile,99,Critical,1,2026-04-24 14:44:37
TXN20260424007062,manoj718@paytm,17194,14,1,13397,3797,Kolkata,tablet,10,Low,0,2026-04-24 14:44:37
TXN20260424007063,alert211@axis,125000,23,4,10478,114522,Pune,mobile,99,Critical,1,2026-04-24 14:44:37
TXN20260424007064,pooja475@ybl,28955,11,2,31879,2924,Lucknow,mobile,20,Low,0,2026-04-24 14:44:37
TXN20260424007065,test956@ybl,50000,22,7,13761,36239,Ahmedabad,mobile,99,Critical,1,2026-04-24 14:44:37
TXN20260424007066,meera347@ibl,23415,12,2,16984,6431,Mumbai,web,36,Medium,0,2026-04-24 14:44:37
TXN20260424007067,vikram225@axis,26141,11,3,25204,937,Bangalore,tablet,35,Medium,0,2026-04-24 14:44:37
TXN20260424007068,meera547@sbi,9569,17,3,9333,236,Lucknow,web,25,Medium,0,2026-04-24 14:44:37
TXN20260424007069,divya242@okhdfcbank,9512,9,2,10042,530,Delhi,tablet,10,Low,0,2026-04-24 14:44:37
TXN20260424007070,nisha907@sbi,43660,9,2,43920,260,Lucknow,mobile,20,Low,0,2026-04-24 14:44:37
TXN20260424007071,ananya234@sbi,37486,21,3,43186,5700,Chennai,web,63,High,0,2026-04-24 14:44:37
TXN20260424007072,pooja184@ibl,45918,21,2,41339,4579,Hyderabad,tablet,48,High,0,2026-04-24 14:44:37
TXN20260424007073,vikram944@paytm,25753,17,3,32628,6875,Lucknow,web,51,High,0,2026-04-24 14:44:37
TXN20260424007074,sneha672@hdfc,11098,14,1,8969,2129,Mumbai,web,10,Low,0,2026-04-24 14:44:37
TXN20260424007075,sneha482@hdfc,28986,21,1,27159,1827,Chennai,mobile,32,Medium,0,2026-04-24 14:44:37
TXN20260424007076,ankit100@ibl,39684,13,2,34337,5347,Delhi,tablet,36,Medium,0,2026-04-24 14:44:37
TXN20260424007077,vikram114@axis,47386,11,3,45470,1916,Chennai,web,35,Medium,0,2026-04-24 14:44:37
TXN20260424007078,sachin637@paytm,35058,18,1,34147,911,Jaipur,tablet,20,Low,0,2026-04-24 14:44:37
TXN20260424007079,uvnewtpaz@paytm,45000,3,5,12355,32645,Delhi,mobile,99,Critical,1,2026-04-24 14:44:37
TXN20260424007080,shankar4429@xyz,50000,2,10,10003,39997,Pune,tablet,99,Critical,1,2026-04-24 14:44:37
TXN20260424007081,priya453@axis,44225,9,3,37377,6848,Kolkata,web,51,High,0,2026-04-24 14:44:37
TXN20260424007082,vikram599@okhdfcbank,17002,16,3,15376,1626,Jaipur,mobile,25,Medium,0,2026-04-24 14:44:37
TXN20260424007083,sachin416@ibl,16204,11,1,19272,3068,Pune,web,10,Low,0,2026-04-24 14:44:37
TXN20260424007084,manoj476@paytm,30607,13,1,25377,5230,Ahmedabad,web,36,Medium,0,2026-04-24 14:44:37
TXN20260424007085,sachin332@axis,42668,8,3,33901,8767,Hyderabad,tablet,63,High,0,2026-04-24 14:44:37
TXN20260424007086,kiran337@icici,26779,8,3,26632,147,Hyderabad,web,35,Medium,0,2026-04-24 14:44:37
TXN20260424007087,manoj551@sbi,26814,13,1,21069,5745,Delhi,web,36,Medium,0,2026-04-24 14:44:37
TXN20260424007088,manoj508@axis,5145,19,2,6248,1103,Lucknow,tablet,12,Low,0,2026-04-24 14:44:37
TXN20260424007089,ananya395@ybl,34608,10,1,26495,8113,Chennai,web,48,High,0,2026-04-24 14:44:37
TXN20260424007090,sneha923@icici,16136,16,2,15744,392,Mumbai,tablet,10,Low,0,2026-04-24 14:44:37
TXN20260424007091,eeeeeeeee@xyz,200000,22,6,8411,191589,Chennai,web,99,Critical,1,2026-04-24 14:44:37
TXN20260424007092,test839@icici,95000,2,6,5105,89895,Mumbai,web,99,Critical,1,2026-04-24 14:44:37
TXN20260424007093,vikram809@ibl,43000,13,2,43378,378,Bangalore,web,20,Low,0,2026-04-24 14:44:37
TXN20260424007094,priya17@axis,23771,19,2,21107,2664,Bangalore,web,32,Medium,0,2026-04-24 14:44:37
TXN20260424007095,deepa64@ybl,13217,12,3,12076,1141,Pune,tablet,25,Medium,0,2026-04-24 14:44:37
TXN20260424007096,hurktuy@gmail,150000,23,8,13826,136174,Chennai,web,99,Critical,1,2026-04-24 14:44:37
TXN20260424007097,rahul66@okhdfcbank,48782,10,3,59149,10367,Jaipur,mobile,63,High,0,2026-04-24 14:44:37
TXN20260424007098,test977@hdfc,100000,0,6,6616,93384,Pune,tablet,99,Critical,1,2026-04-24 14:44:37
TXN20260424007099,rahul231@paytm,11203,17,1,14440,3237,Kolkata,web,10,Low,0,2026-04-24 14:44:37
TXN20260424007100,ankit53@ibl,30928,19,3,34877,3949,Mumbai,tablet,47,High,0,2026-04-24 14:44:37
TXN20260424007101,vufjuey@gmail,50000,1,6,7054,42946,Delhi,web,99,Critical,1,2026-04-24 14:44:37
TXN20260424007102,rahul815@okhdfcbank,14572,10,1,14196,376,Mumbai,web,10,Low,0,2026-04-24 14:44:37
TXN20260424007103,kiran378@paytm,25855,12,2,27180,1325,Delhi,mobile,20,Low,0,2026-04-24 14:44:37
TXN20260424007104,evhxrxw@paytm,95000,0,4,8379,86621,Chennai,tablet,99,Critical,1,2026-04-24 14:44:37
TXN20260424007105,priya967@axis,40884,8,3,52615,11731,Jaipur,web,63,High,0,2026-04-24 14:44:37
TXN20260424007106,sneha250@sbi,3601,8,2,4528,927,Lucknow,mobile,0,Low,0,2026-04-24 14:44:37
TXN20260424007107,kiran484@ybl,15291,9,3,12685,2606,Pune,tablet,25,Medium,0,2026-04-24 14:44:37
TXN20260424007108,shankar705@okhdfcbank,39273,10,3,28671,10602,Ahmedabad,mobile,63,High,0,2026-04-24 14:44:37
TXN20260424007109,g00gl3332@ybl,125000,1,7,7930,117070,Lucknow,tablet,99,Critical,1,2026-04-24 14:44:37
TXN20260424007110,manoj943@okhdfcbank,16530,15,2,16052,478,Bangalore,web,10,Low,0,2026-04-24 14:44:37
TXN20260424007111,flipk4rt365@icici,100000,3,4,12997,87003,Chennai,mobile,99,Critical,1,2026-04-24 14:44:37
TXN20260424007112,deepa161@okhdfcbank,48914,10,3,45502,3412,Jaipur,mobile,35,Medium,0,2026-04-24 14:44:37
TXN20260424007113,shankar856@icici,25534,13,2,32519,6985,Mumbai,tablet,36,Medium,0,2026-04-24 14:44:37
TXN20260424007114,vikram497@paytm,6839,10,2,5983,856,Lucknow,web,0,Low,0,2026-04-24 14:44:37
TXN20260424007115,meera271@axis,7774,21,2,8344,570,Kolkata,mobile,22,Low,0,2026-04-24 14:44:37
TXN20260424007116,kiran100@paytm,34428,17,1,36304,1876,Mumbai,web,20,Low,0,2026-04-24 14:44:37
TXN20260424007117,priya50@okhdfcbank,3980,15,1,3762,218,Ahmedabad,tablet,0,Low,0,2026-04-24 14:44:37
TXN20260424007118,kiran631@okhdfcbank,43915,19,2,49170,5255,Ahmedabad,tablet,48,High,0,2026-04-24 14:44:37
TXN20260424007119,priya803@axis,19891,14,3,20986,1095,Hyderabad,web,25,Medium,0,2026-04-24 14:44:37
TXN20260424007120,amit384@okhdfcbank,47859,20,3,51346,3487,Bangalore,web,47,High,0,2026-04-24 14:44:37
TXN20260424007121,shankar621@paytm,43645,11,2,35586,8059,Hyderabad,tablet,48,High,0,2026-04-24 14:44:37
TXN20260424007122,shankar822@ibl,33459,21,1,32328,1131,Kolkata,mobile,32,Medium,0,2026-04-24 14:44:37
TXN20260424007123,neha928@sbi,28645,12,2,22901,5744,Kolkata,web,36,Medium,0,2026-04-24 14:44:37
TXN20260424007124,ananya418@okhdfcbank,17415,8,1,17310,105,Ahmedabad,web,10,Low,0,2026-04-24 14:44:37
TXN20260424007125,vikram329@axis,34494,17,3,43210,8716,Pune,mobile,63,High,0,2026-04-24 14:44:37
